           1    -3.79677    -3.79677           0
           2     -3.7966    -3.79668 8.34368e-05
           3    -3.79673     -3.7967 5.07394e-05
           4    -3.79615    -3.79656 0.000141984
           5    -3.79892    -3.79703 0.000483223
           6    -3.79607    -3.79687 0.000426042
           7    -3.79862    -3.79712 0.000437759
           8    -3.79688    -3.79709 0.000380287
           9    -3.79709    -3.79709 0.000335382
          10    -3.79691    -3.79707 0.000300529
          11    -3.79758    -3.79712 0.000275755
          12    -3.79871    -3.79725 0.000284406
          13    -3.79727    -3.79725  0.00026162
          14    -3.79634    -3.79719   0.0002509
          15    -3.79661    -3.79715 0.000236749
          16    -3.79713    -3.79715 0.000221461
          17    -3.79843    -3.79722 0.000221265
          18    -3.79642    -3.79718 0.000213315
          19    -3.79551    -3.79709 0.000220029
          20    -3.79801    -3.79714 0.000213727
          21     -3.7967    -3.79712 0.000204338
          22    -3.79749    -3.79713 0.000195579
          23    -3.79466    -3.79703 0.000215671
          24    -3.79736    -3.79704 0.000206959
          25    -3.79687    -3.79703 0.000198631
          26    -3.79683    -3.79702    0.000191
          27    -3.79953    -3.79712 0.000205926
          28    -3.79885    -3.79718 0.000207903
          29    -3.79713    -3.79718 0.000200614
          30    -3.79606    -3.79714 0.000197334
          31    -3.79578     -3.7971 0.000195862
          32    -3.79701    -3.79709 0.000189663
          33    -3.79748    -3.79711 0.000184198
          34    -3.79582    -3.79707 0.000182646
          35      -3.796    -3.79704 0.000179947
          36    -3.79663    -3.79703 0.000175242
          37    -3.79969     -3.7971 0.000185034
          38    -3.79654    -3.79708 0.000180689
          39    -3.79611    -3.79706 0.000177747
          40    -3.79627    -3.79704 0.000174378
          41    -3.79702    -3.79704 0.000170072
          42    -3.79684    -3.79703 0.000166043
          43    -3.79731    -3.79704 0.000162267
          44    -3.79658    -3.79703 0.000158882
          45    -3.79616    -3.79701 0.000156519
          46    -3.79574    -3.79698 0.000155537
          47    -3.79716    -3.79699 0.000152238
          48    -3.79617    -3.79697  0.00015001
          49    -3.79627    -3.79696 0.000147602
          50    -3.79794    -3.79697 0.000145953
          51     -3.7977    -3.79699 0.000143769
          52     -3.7991    -3.79703  0.00014672
          53    -3.79684    -3.79703 0.000143968
          54    -3.79653    -3.79702 0.000141581
          55    -3.79655    -3.79701 0.000139241
          56    -3.79722    -3.79701 0.000136785
          57    -3.79632      -3.797 0.000134916
          58    -3.79672      -3.797 0.000132658
          59    -3.79694    -3.79699 0.000130393
          60    -3.79568    -3.79697 0.000130073
          61    -3.79559    -3.79695 0.000129924
          62    -3.79634    -3.79694 0.000128185
          63    -3.79693    -3.79694 0.000126134
          64    -3.79535    -3.79691 0.000126595
          65    -3.79546    -3.79689  0.00012663
          66    -3.79668    -3.79689 0.000124737
          67    -3.79636    -3.79688 0.000123115
          68    -3.79488    -3.79685 0.000124826
          69    -3.79772    -3.79686  0.00012365
          70    -3.79627    -3.79686  0.00012217
          71    -3.79734    -3.79686  0.00012063
          72    -3.79679    -3.79686 0.000118948
          73    -3.79765    -3.79687 0.000117809
          74    -3.79462    -3.79684 0.000120132
          75    -3.79642    -3.79684 0.000118653
          76    -3.79646    -3.79683 0.000117184
          77    -3.79683    -3.79683 0.000115652
          78    -3.79732    -3.79684 0.000114334
          79    -3.79679    -3.79684  0.00011288
          80    -3.79716    -3.79684 0.000111531
          81     -3.7963    -3.79683  0.00011035
          82    -3.79682    -3.79683 0.000108996
          83    -3.79524    -3.79682 0.000109368
          84    -3.79627    -3.79681 0.000108255
          85    -3.79502    -3.79679 0.000109018
          86    -3.79536    -3.79677 0.000109016
          87    -3.79673    -3.79677 0.000107757
          88    -3.79763    -3.79678 0.000106967
          89    -3.79508    -3.79676  0.00010746
          90    -3.79536    -3.79675 0.000107401
          91    -3.79613    -3.79674 0.000106432
          92    -3.79534    -3.79672 0.000106356
          93    -3.79602    -3.79672 0.000105478
          94    -3.79614    -3.79671 0.000104531
          95     -3.7979    -3.79672 0.000104181
          96    -3.79731    -3.79673 0.000103269
          97    -3.79655    -3.79673 0.000102216
          98    -3.79721    -3.79673 0.000101286
          99    -3.79524    -3.79672 0.000101382
         100    -3.79479     -3.7967 0.000102201
