           1    -3.53342    -3.53342           0
           2    -3.53638     -3.5349  0.00148278
           3    -3.53568    -3.53516 0.000894937
           4    -3.53686    -3.53558 0.000762185
           5    -3.53736    -3.53594 0.000689369
           6    -3.53551    -3.53587 0.000567337
           7    -3.53696    -3.53602 0.000504214
           8    -3.53953    -3.53646 0.000618167
           9    -3.53657    -3.53647 0.000545311
          10    -3.53471     -3.5363 0.000518727
          11    -3.53261    -3.53596 0.000576778
          12    -3.53319    -3.53573 0.000575065
          13    -3.53734    -3.53585 0.000543248
          14    -3.53674    -3.53592  0.00050691
          15    -3.53816    -3.53607 0.000494922
          16    -3.53448    -3.53597 0.000473408
          17    -3.53599    -3.53597 0.000444691
          18    -3.53538    -3.53594 0.000420531
          19    -3.53812    -3.53605 0.000414009
          20    -3.53786    -3.53614 0.000403026
          21    -3.53536     -3.5361 0.000385165
          22    -3.53186    -3.53591  0.00041475
          23     -3.5351    -3.53588 0.000397882
          24    -3.53583    -3.53587 0.000380947
          25    -3.53693    -3.53592 0.000367839
          26    -3.53528    -3.53589 0.000354246
          27    -3.53316    -3.53579 0.000355565
          28    -3.53469    -3.53575 0.000344879
          29    -3.53218    -3.53563 0.000354864
          30    -3.53487     -3.5356 0.000343767
          31    -3.53344    -3.53553 0.000339718
          32     -3.5369    -3.53558 0.000331697
          33    -3.53462    -3.53555   0.0003228
          34    -3.53617    -3.53557 0.000313702
          35    -3.53848    -3.53565 0.000315817
          36    -3.53469    -3.53562 0.000308084
          37    -3.53414    -3.53558 0.000302326
          38    -3.53345    -3.53553 0.000299579
          39     -3.5369    -3.53556 0.000293904
          40    -3.53422    -3.53553 0.000288417
          41    -3.53323    -3.53547 0.000286839
          42    -3.53262     -3.5354 0.000288058
          43    -3.53611    -3.53542 0.000281756
          44    -3.53371    -3.53538 0.000278019
          45    -3.53819    -3.53544 0.000278869
          46    -3.53797     -3.5355 0.000278207
          47      -3.536    -3.53551 0.000272434
          48    -3.53455    -3.53549 0.000267445
          49    -3.53477    -3.53547 0.000262345
          50    -3.53428    -3.53545 0.000258151
          51    -3.53474    -3.53544 0.000253427
          52    -3.53215    -3.53537 0.000256431
          53    -3.53331    -3.53533 0.000254533
          54     -3.5361    -3.53535 0.000250173
          55    -3.53402    -3.53532 0.000246762
          56    -3.53509    -3.53532 0.000242352
          57     -3.5345    -3.53531 0.000238494
          58    -3.53329    -3.53527 0.000236908
          59    -3.53508    -3.53527 0.000232881
          60     -3.5362    -3.53528 0.000229495
          61    -3.53666    -3.53531 0.000226832
          62     -3.5333    -3.53527 0.000225489
          63    -3.53561    -3.53528 0.000221946
          64    -3.53789    -3.53532 0.000222225
          65    -3.53805    -3.53536 0.000222767
          66    -3.53477    -3.53535 0.000219549
          67    -3.53471    -3.53534 0.000216462
          68    -3.53449    -3.53533 0.000213625
          69    -3.53314     -3.5353 0.000212894
          70    -3.53555     -3.5353 0.000209861
          71    -3.53734    -3.53533 0.000208861
          72    -3.53412    -3.53531 0.000206623
          73    -3.53471    -3.53531 0.000203943
          74    -3.53433    -3.53529 0.000201596
          75    -3.53237    -3.53525 0.000202684
          76    -3.53238    -3.53522  0.00020354
          77    -3.53393     -3.5352 0.000201572
          78    -3.53388    -3.53518 0.000199684
          79    -3.53542    -3.53519 0.000197163
          80    -3.53603     -3.5352 0.000194971
          81    -3.53394    -3.53518 0.000193175
          82    -3.53351    -3.53516 0.000191891
          83     -3.5348    -3.53516 0.000189615
          84    -3.53374    -3.53514 0.000188106
          85    -3.53397    -3.53513 0.000186385
          86    -3.53347    -3.53511 0.000185207
          87    -3.53469     -3.5351 0.000183129
          88    -3.53566    -3.53511 0.000181147
          89     -3.5353    -3.53511 0.000179114
          90    -3.53565    -3.53512 0.000177214
          91    -3.53412     -3.5351 0.000175597
          92    -3.53261    -3.53508 0.000175791
          93    -3.53408    -3.53507 0.000174221
          94    -3.53456    -3.53506 0.000172443
          95    -3.53215    -3.53503 0.000173343
          96    -3.53282    -3.53501 0.000173067
          97    -3.53363    -3.53499 0.000171865
          98    -3.53512    -3.53499 0.000170107
          99    -3.53556      -3.535 0.000168478
         100    -3.53434    -3.53499 0.000166914
