5.04541 0
5.65442 0.609009
5.83984 0.397506
5.56879 0.390478
5.31633 0.39398
5.20984 0.33885
5.25055 0.289259
5.33235 0.263523
5.3786 0.236962
5.46303 0.228144
5.73334 0.340081
5.93831 0.372007
6.01553 0.350802
5.89036 0.348067
5.66963 0.392069
5.46345 0.420726
5.45635 0.395267
5.50873 0.376325
5.48017 0.357112
5.30351 0.382079
5.23612 0.369625
5.14084 0.365075
5.10356 0.350828
5.09908 0.335922
5.06397 0.324113
5.01659 0.314982
5.02161 0.303133
5.00618 0.292513
4.92019 0.295054
4.87394 0.288777
4.9167 0.28256
4.88398 0.275537
4.8877 0.267082
4.84373 0.262812
4.88061 0.257845
4.9543 0.261191
5.02893 0.264769
5.1121 0.270795
5.12898 0.2643
5.15774 0.259208
5.17128 0.253169
5.17449 0.247089
5.19017 0.241784
5.21625 0.237659
5.24085 0.233617
5.27597 0.231166
5.26095 0.226692
5.25383 0.222033
5.27018 0.218069
5.31252 0.217819
5.31237 0.213505
5.31273 0.209359
5.29884 0.205841
5.28704 0.202337
5.25043 0.201969
5.2038 0.203738
5.17904 0.201658
5.16426 0.198701
5.13935 0.196886
5.10942 0.195878
5.08337 0.194392
5.07809 0.191305
5.10757 0.190538
5.13831 0.19004
5.14803 0.187346
5.11089 0.188186
5.08418 0.187271
5.05185 0.187308
5.03613 0.185242
5.02267 0.183071
5.00069 0.181808
5.0106 0.179539
5.04717 0.1808
5.06 0.178801
5.05731 0.176421
5.06256 0.174163
5.06591 0.171919
5.08691 0.170995
5.11462 0.171076
5.15417 0.173492
5.18368 0.173859
5.2025 0.172754
5.23061 0.17296
5.26451 0.174218
5.3311 0.184587
5.37466 0.187557
5.37237 0.185403
5.35867 0.183795
5.33418 0.183361
5.30707 0.183327
5.29515 0.181693
5.27809 0.180515
5.27874 0.178565
5.26679 0.177059
5.24626 0.176385
5.22303 0.176076
5.20681 0.175004
5.18442 0.174652
5.19625 0.173283
5.22305 0.173623
5.26922 0.177986
5.33374 0.187673
5.41436 0.202575
5.49308 0.215511
5.57966 0.23034
5.65117 0.2391
5.67779 0.238346
5.68856 0.236374
5.69819 0.234393
5.69503 0.232274
5.70144 0.230261
5.76025 0.235653
5.82307 0.241857
5.8864 0.247951
5.93357 0.250271
5.96596 0.25021
5.94391 0.24904
5.92112 0.24797
5.90706 0.24628
5.90718 0.244219
5.92713 0.243012
5.93404 0.241111
5.93747 0.239167
5.92658 0.23748
5.90599 0.236471
5.89762 0.234736
5.8877 0.233091
5.86575 0.232303
5.83953 0.231981
5.81447 0.23155
5.80352 0.230037
5.78888 0.228756
5.78049 0.227185
5.76713 0.225878
5.75461 0.224548
5.73737 0.223556
5.72593 0.222214
5.71517 0.22086
5.71781 0.219281
5.71375 0.217747
5.73127 0.216906
5.76763 0.21842
5.78713 0.217763
5.80277 0.21681
5.8074 0.215359
5.79673 0.214145
5.79266 0.212722
5.77497 0.212019
5.75664 0.211388
5.74316 0.210406
5.72993 0.209426
5.72259 0.208174
5.7253 0.206826
5.72285 0.205493
5.70832 0.20468
5.7102 0.203373
5.71037 0.202073
5.70014 0.201051
5.6896 0.20006
5.68483 0.198863
5.67144 0.198077
5.65683 0.197392
5.64983 0.196302
5.63843 0.195434
5.61558 0.195585
5.60662 0.19461
5.5917 0.194016
5.58609 0.192939
5.58195 0.191839
5.58536 0.190737
5.58908 0.189655
5.5842 0.188613
5.56844 0.18818
5.56126 0.187233
5.54615 0.186773
5.54437 0.185717
5.5678 0.186146
5.57683 0.185317
5.56465 0.184681
5.55545 0.183882
5.54697 0.18306
5.53178 0.182684
5.51789 0.182213
5.51769 0.18122
5.51603 0.180245
5.50089 0.179912
5.4894 0.179316
5.4796 0.178629
5.47879 0.177683
5.48056 0.176754
5.4867 0.175933
5.49532 0.175227
5.50587 0.174636
5.51014 0.173786
5.52114 0.173241
5.54053 0.173443
5.55361 0.173055
5.55335 0.172179
5.55017 0.171341
5.57118 0.171771
5.58202 0.171258
5.57731 0.170473
5.56147 0.17037
5.54565 0.170269
5.52948 0.170206
5.5168 0.169852
5.5097 0.169178
5.5252 0.169075
5.53009 0.168335
5.53799 0.167717
5.54577 0.167102
5.54232 0.166348
5.54441 0.165578
5.54168 0.164825
5.5337 0.164251
5.51932 0.16412
5.50906 0.163684
5.49656 0.16341
5.48847 0.162863
5.47824 0.162443
5.47555 0.161729
5.47793 0.161016
5.48776 0.160594
5.49916 0.160281
5.52616 0.161835
5.5588 0.164391
5.58772 0.1662
5.61928 0.168452
5.65584 0.171653
5.6948 0.175291
5.73557 0.179228
5.76025 0.180152
5.77578 0.180048
5.7868 0.179615
5.79573 0.179072
5.80116 0.178395
5.79417 0.177778
5.79578 0.177037
5.81052 0.17691
5.81439 0.176213
5.80732 0.175623
5.8008 0.175017
5.79791 0.17432
5.79542 0.173622
5.78989 0.173
5.78386 0.172401
5.77468 0.171947
5.77565 0.171255
5.7705 0.170644
5.76362 0.170098
5.75809 0.16951
5.75172 0.168956
5.74498 0.168422
5.73506 0.168051
5.72499 0.167693
5.71729 0.167214
5.71604 0.166566
5.71591 0.16592
5.72009 0.165331
5.73134 0.165077
5.73935 0.164639
5.74128 0.16402
5.74652 0.163479
5.75647 0.163163
5.76256 0.16266
5.75314 0.16232
5.74716 0.161822
5.74734 0.161217
5.74972 0.160634
5.74159 0.160245
5.72654 0.16036
5.71576 0.160133
5.7069 0.159791
5.70977 0.159233
5.70922 0.158654
5.70784 0.158084
5.70991 0.157526
5.69774 0.157429
5.69072 0.157021
5.68651 0.156516
5.68971 0.155991
5.68571 0.155488
5.67945 0.155064
5.66789 0.154949
5.66153 0.154535
5.65994 0.154002
5.65053 0.153753
