-0.00893133 -0.00121063 0.1625
-0.0157292 0.0165937 0.177103
-0.0133033 -0.008941 0.181503
-0.0136616 0.00460391 0.1804
-0.00916952 0.0107831 0.184656
-0.00907125 -0.0143822 0.194496
-0.0303257 -0.0344335 0.204025
-0.0162668 -0.00955635 0.189536
-0.0417676 -0.0289281 0.165916
-0.0537891 -0.0420809 0.167934
-0.0792943 -0.0624868 0.170501
-0.0930697 -0.0449397 0.18366
-0.0930697 -0.0449397 0.18366
-0.0747787 -0.0435398 0.187682
-0.0516859 -0.0196406 0.210176
-0.0342169 -0.000535751 0.222798
-0.0560058 0.00411435 0.229338
-0.0803707 0.010082 0.214163
-0.0803707 0.010082 0.214163
-0.0834631 0.0331799 0.236177
-0.0741064 0.0503343 0.243908
-0.0998708 0.0438922 0.225473
-0.079146 0.0410468 0.237194
-0.0793676 0.0615449 0.229735
-0.0759269 0.0720353 0.235113
-0.0866992 0.0804432 0.241688
-0.0866992 0.0804432 0.241688
-0.0866992 0.0804432 0.241688
-0.0978605 0.0825674 0.235105
-0.101776 0.0580425 0.219697
-0.103396 0.0591167 0.22516
-0.11437 0.0640999 0.2107
-0.118699 0.0444835 0.2193
-0.115777 0.0432494 0.232601
-0.115777 0.0432494 0.232601
-0.110136 0.0589087 0.221428
-0.121961 0.0504232 0.221251
-0.113114 0.0400992 0.201602
-0.10455 0.0404795 0.213017
-0.118975 0.0375975 0.20589
-0.110484 0.0521248 0.214353
-0.106897 0.0321825 0.227264
-0.115414 0.0340149 0.214907
-0.0890911 0.0109593 0.229901
-0.106903 0.0308 0.219831
-0.0976885 0.0284814 0.238508
-0.121484 0.0483681 0.247295
-0.102964 0.0558937 0.263719
-0.0980049 0.0347953 0.251984
-0.0980049 0.0347953 0.251984
-0.0783141 0.0163846 0.27102
-0.0783141 0.0163846 0.27102
-0.0681845 0.0141915 0.28942
-0.0659513 -0.00612862 0.296046
-0.0420889 -0.0223958 0.318355
-0.0304694 -0.0268278 0.31889
-0.0462434 -0.0350603 0.312283
-0.0247134 -0.0518059 0.295968
-0.0213293 -0.0775228 0.288177
-0.0240217 -0.10007 0.313683
-0.0234476 -0.0737494 0.312698
-0.042593 -0.0752551 0.315758
-0.0221867 -0.0825089 0.329339
-0.0148857 -0.0959648 0.306205
0.00292184 -0.0743911 0.289949
0.00356525 -0.0846263 0.315165
-0.0145066 -0.104872 0.324489
-0.0147759 -0.0841936 0.334458
-0.00932583 -0.0773043 0.334691
-0.00782073 -0.0650882 0.330215
-0.000186614 -0.0749271 0.332446
-0.0101885 -0.0815352 0.347649
-0.00782273 -0.086171 0.346997
0.00871143 -0.0808694 0.361956
0.0163268 -0.0753099 0.359908
0.0205483 -0.0676488 0.348611
0.0226033 -0.0509863 0.370205
0.0077466 -0.0680855 0.343783
0.0229543 -0.0643561 0.319371
-1.77233e-05 -0.0630308 0.305313
0.00796975 -0.0561058 0.282869
-0.0171262 -0.058765 0.294958
-0.0372831 -0.0352582 0.268809
-0.037312 -0.055066 0.284446
-0.0257909 -0.05447 0.285209
-0.0322384 -0.0464223 0.270797
-0.0294693 -0.0371261 0.258773
-0.00722992 -0.0243732 0.23475
-0.00480192 -0.0498671 0.223304
-0.0160751 -0.0259721 0.237726
-0.0423997 -0.0296057 0.242627
-0.0658215 -0.0363754 0.259445
-0.0473468 -0.0281154 0.242203
-0.0431044 -0.00910018 0.234178
-0.0262203 -0.0311364 0.237771
-0.0184589 -0.00685363 0.215122
-0.0441102 0.00408498 0.208171
-0.0292386 0.00982186 0.223299
-0.0292386 0.00982186 0.223299
-0.0330054 -0.0155258 0.220885
-0.0330054 -0.0155258 0.220885
-0.0507292 -0.0172576 0.240068
-0.0746431 -0.0431195 0.231795
-0.0742003 -0.0667722 0.248513
-0.0527502 -0.0565664 0.22686
-0.0295885 -0.0401598 0.231156
-0.032631 -0.0144329 0.222133
-0.0208193 -0.00111302 0.234525
-0.0132695 -0.0018393 0.257816
-0.037676 0.00835351 0.252689
-0.016098 0.024198 0.248146
-0.0383927 0.0444521 0.256608
-0.0416083 0.0426952 0.246776
-0.0501323 0.0629778 0.257318
-0.0515546 0.0770744 0.27434
-0.0374525 0.100091 0.281203
-0.0437984 0.119537 0.298767
-0.034318 0.133509 0.289514
-0.023728 0.13681 0.299474
0.000306689 0.119719 0.318565
0.000306689 0.119719 0.318565
-0.0126277 0.11984 0.33389
-0.0157612 0.0950116 0.333383
-0.00850529 0.0913639 0.339982
-0.00850529 0.0913639 0.339982
-0.0233739 0.0896331 0.359342
-0.0173847 0.0811088 0.354529
-0.0287842 0.105155 0.331315
-0.0341953 0.105277 0.351784
-0.0504619 0.0966795 0.333038
-0.0445072 0.0915177 0.348059
-0.0445072 0.0915177 0.348059
-0.056209 0.116877 0.344235
-0.0413461 0.134809 0.347113
-0.0491564 0.138794 0.340247
-0.0491564 0.138794 0.340247
-0.0525852 0.15922 0.319823
-0.0525852 0.15922 0.319823
-0.0619427 0.150248 0.334627
-0.0567869 0.174587 0.329005
-0.0510304 0.168643 0.323717
-0.0384575 0.194943 0.300278
-0.0252358 0.198518 0.321955
-0.0185067 0.173806 0.297008
-0.0373844 0.164034 0.313888
-0.0294634 0.150395 0.299376
-0.0142112 0.134366 0.283419
0.00213767 0.109622 0.294929
0.0234957 0.127958 0.2805
0.00948804 0.105836 0.298613
0.00948804 0.105836 0.298613
0.0316791 0.121664 0.274808
0.0137581 0.0952329 0.285328
0.0316215 0.105208 0.290053
0.0260335 0.0992781 0.273643
0.024917 0.118842 0.248777
0.04412 0.104724 0.266759
0.0279636 0.0957462 0.289299
0.00468424 0.109479 0.28703
-0.0214755 0.104878 0.290297
-0.0262334 0.0898114 0.285945
-0.0158396 0.0959721 0.298875
-0.0158396 0.0959721 0.298875
-0.00980022 0.0880801 0.29668
-0.0295647 0.111365 0.293174
-0.0532504 0.107212 0.294354
-0.077885 0.0834258 0.299024
-0.089893 0.109462 0.32257
-0.10221 0.124528 0.347199
-0.0806922 0.114017 0.352994
-0.0758576 0.13053 0.348418
-0.0906786 0.124898 0.330456
-0.0830724 0.107727 0.340301
-0.0702131 0.102354 0.350474
-0.063433 0.098114 0.361687
-0.063433 0.098114 0.361687
-0.0890146 0.120514 0.35472
-0.0629206 0.137201 0.338224
-0.0807353 0.148116 0.332487
-0.0628736 0.153854 0.336743
-0.0698735 0.177403 0.356765
-0.0509994 0.188675 0.331143
-0.0543293 0.175897 0.332592
-0.0695148 0.173267 0.314672
-0.0772789 0.170804 0.2959
-0.0822208 0.182795 0.277077
-0.0700549 0.181627 0.252065
-0.0543675 0.189763 0.267279
-0.0417356 0.183058 0.288638
-0.0410098 0.16921 0.31218
-0.0548551 0.158239 0.31501
-0.0762037 0.1541 0.315523
-0.0566098 0.172411 0.300719
-0.0485527 0.168528 0.306416
-0.0451448 0.19027 0.28099
-0.0612608 0.172784 0.273918
-0.0686763 0.173364 0.299559
-0.0686763 0.173364 0.299559
-0.0437792 0.157095 0.294335
-0.0546133 0.135018 0.313752
-0.0464409 0.141759 0.333449
-0.0510329 0.141623 0.31926
-0.029027 0.121602 0.329761
-0.0544142 0.128717 0.308994
-0.0682744 0.154498 0.3004
-0.0596022 0.150074 0.302783
-0.0668451 0.154198 0.314484
-0.080431 0.146589 0.339614
-0.0862284 0.14532 0.352776
-0.0627631 0.131142 0.332643
-0.0762118 0.130241 0.32754
-0.0568412 0.131655 0.338362
-0.0819047 0.143832 0.364024
-0.0819047 0.143832 0.364024
-0.0707678 0.155278 0.374064
-0.0516392 0.175317 0.362691
-0.0409748 0.192151 0.387349
-0.0390055 0.175681 0.388848
-0.0553539 0.176856 0.37188
-0.055793 0.190531 0.388166
-0.0397156 0.193484 0.385921
-0.048833 0.208935 0.367982
-0.048833 0.208935 0.367982
-0.0729195 0.198528 0.368663
-0.0729195 0.198528 0.368663
-0.0687676 0.198173 0.354624
-0.0818631 0.187049 0.336668
-0.0622078 0.188171 0.316592
-0.0827031 0.197828 0.301467
-0.0798186 0.200684 0.302265
-0.0679721 0.184924 0.299118
-0.0546043 0.164175 0.323804
-0.0628547 0.140056 0.314149
-0.0584565 0.139661 0.292928
-0.0329312 0.161718 0.28447
-0.0301402 0.155972 0.297444
-0.0461765 0.138261 0.285675
-0.0600353 0.124994 0.300267
-0.0365604 0.146783 0.301172
-0.0365604 0.146783 0.301172
-0.0297675 0.160856 0.298369
-0.0181586 0.151251 0.310454
-0.0181586 0.151251 0.310454
0.00458151 0.168964 0.320907
0.0152645 0.189033 0.336474
0.00653791 0.174734 0.317572
0.0182233 0.152944 0.303112
-0.00154131 0.127104 0.328452
-0.0071696 0.142469 0.319491
-0.00340148 0.1658 0.301824
-0.00710605 0.181553 0.275669
-0.00365788 0.159917 0.270252
-0.00694462 0.133606 0.2446
-0.0176895 0.135251 0.218267
-0.0441206 0.133944 0.217045
-0.0214068 0.124779 0.227816
0.00269941 0.150781 0.214395
-0.00450147 0.14375 0.20165
-0.00074824 0.16095 0.178515
0.0189177 0.178257 0.154044
0.0189177 0.178257 0.154044
0.0189177 0.178257 0.154044
0.030085 0.180449 0.150181
0.0482435 0.163939 0.151567
0.0559613 0.13885 0.170697
0.0570567 0.153858 0.185394
0.0388187 0.166529 0.203711
0.0313162 0.188962 0.229787
0.0309177 0.182361 0.233219
0.0501882 0.198806 0.235255
0.040842 0.211912 0.242846
0.0169649 0.232915 0.219452
-0.00815759 0.21381 0.244387
-0.00815759 0.21381 0.244387
-0.00805698 0.219999 0.218933
-0.023804 0.208704 0.240412
-0.037099 0.201845 0.234365
-0.0566891 0.219306 0.233668
-0.0507533 0.245518 0.23153
-0.0571111 0.238026 0.206624
-0.055117 0.237115 0.185536
-0.0343628 0.212185 0.204248
-0.0317383 0.207254 0.182401
-0.0488075 0.2162 0.193589
-0.0488075 0.2162 0.193589
-0.0730615 0.196629 0.199159
-0.0687341 0.190877 0.200603
-0.0509465 0.20687 0.183541
-0.0712825 0.230899 0.174827
-0.0712825 0.230899 0.174827
-0.0712825 0.230899 0.174827
-0.0503282 0.213186 0.186267
-0.0503282 0.213186 0.186267
-0.0580177 0.190477 0.18415
-0.070997 0.208359 0.163138
-0.0588246 0.219795 0.146612
-0.0747975 0.241874 0.138492
-0.0965383 0.223635 0.142282
-0.115236 0.217725 0.131085
-0.0902695 0.203282 0.150112
-0.067231 0.183585 0.158227
-0.0555315 0.175028 0.168612
-0.0636129 0.17564 0.153483
-0.0627936 0.16485 0.134972
-0.0547894 0.149493 0.151271
-0.0702894 0.166109 0.125173
-0.0932821 0.157222 0.0992458
-0.119161 0.176797 0.0988929
-0.141134 0.193627 0.0837733
-0.114839 0.175984 0.087157
-0.102758 0.150706 0.0890626
-0.102758 0.150706 0.0890626
-0.102758 0.150706 0.0890626
-0.0809152 0.150921 0.0920118
-0.0993887 0.124853 0.116291
-0.106972 0.101499 0.111774
-0.102996 0.10967 0.133265
-0.0936045 0.118497 0.132201
-0.0936045 0.118497 0.132201
-0.104408 0.121579 0.106684
-0.0920891 0.143607 0.111321
-0.0966981 0.155176 0.102799
-0.119102 0.163866 0.106476
-0.13468 0.146817 0.105039
-0.131696 0.129752 0.0807791
-0.131696 0.129752 0.0807791
-0.131696 0.129752 0.0807791
-0.107642 0.121166 0.0856658
-0.111533 0.117674 0.0846818
-0.118028 0.136481 0.101951
-0.107751 0.150033 0.0891162
-0.129814 0.174906 0.106981
-0.120952 0.185179 0.0889421
-0.122492 0.188841 0.0723944
-0.105862 0.173441 0.0902656
-0.126681 0.160507 0.099625
-0.126681 0.160507 0.099625
-0.101094 0.151298 0.074278
-0.0995418 0.133248 0.0728136
-0.0863214 0.125068 0.0981724
-0.0863214 0.125068 0.0981724
-0.0885329 0.142156 0.0937883
-0.0957453 0.161774 0.0854059
