           1     1.18375     1.18375           0
           2     1.22065      1.2022    0.027648
           3     1.22739      1.2106   0.0203255
           4     1.19609     1.20697   0.0153755
           5     1.19602     1.20478   0.0123574
           6     1.24922     1.21219   0.0150029
           7     1.25296     1.21801   0.0153952
           8     1.24093     1.22088   0.0140077
           9      1.2248     1.22131   0.0123712
          10      1.2142      1.2206   0.0111159
          11      1.2308     1.22153   0.0101514
          12     1.23545     1.22269  0.00942947
          13     1.23614     1.22372  0.00881124
          14     1.22159     1.22357  0.00816092
          15     1.22082     1.22339  0.00760249
          16     1.25051     1.22508  0.00755219
          17      1.2336     1.22558   0.0071345
          18     1.25854     1.22742  0.00726796
          19     1.25862     1.22906   0.0073055
          20     1.24851     1.23003  0.00708461
          21     1.25507     1.23122  0.00697489
          22     1.26157      1.2326   0.0069679
          23     1.25086      1.2334  0.00676508
          24      1.2317     1.23333  0.00647791
          25     1.24625     1.23384  0.00626184
          26     1.25517     1.23466  0.00614082
          27     1.22178     1.23419  0.00595225
          28     1.20926      1.2333  0.00588876
          29     1.23804     1.23346  0.00568736
          30     1.22381     1.23314  0.00551553
          31     1.24422     1.23349   0.0053617
          32     1.26372     1.23444  0.00538183
          33     1.27098     1.23555  0.00547516
          34     1.27477      1.2367  0.00558723
          35     1.27508      1.2378  0.00566967
          36     1.28112       1.239  0.00579836
          37     1.26474      1.2397  0.00573537
          38      1.2585     1.24019  0.00563154
          39     1.21886     1.23964  0.00554644
          40     1.23125     1.23943  0.00541528
          41     1.28191     1.24047   0.0055051
          42     1.28494     1.24153  0.00560216
          43     1.26938     1.24218  0.00555632
          44      1.2724     1.24286  0.00552605
          45     1.25322     1.24309  0.00541314
          46     1.24349      1.2431  0.00529418
          47     1.25708      1.2434  0.00519979
          48     1.24694     1.24347  0.00509155
          49     1.24063     1.24341   0.0049873
          50     1.22522     1.24305  0.00491693
          51     1.19348     1.24208  0.00503567
          52     1.20974     1.24146  0.00502538
          53      1.2375     1.24138  0.00493096
          54     1.24438     1.24144  0.00483946
          55     1.25993     1.24177  0.00477708
          56      1.2793     1.24244  0.00479728
          57     1.27504     1.24302  0.00478964
          58     1.26136     1.24333  0.00473019
          59      1.2525     1.24349  0.00465514
          60     1.28871     1.24424  0.00471422
          61      1.2778     1.24479  0.00470895
          62     1.24408     1.24478  0.00463241
          63     1.26703     1.24513  0.00458899
          64      1.3003       1.246  0.00469807
          65      1.3258     1.24722  0.00497839
          66     1.29437     1.24794  0.00501837
          67     1.27781     1.24838  0.00498808
          68      1.2982     1.24912  0.00503558
          69     1.26344     1.24932  0.00497178
          70     1.23358      1.2491  0.00491192
          71     1.26377     1.24931  0.00485213
          72      1.2714     1.24961  0.00480638
          73     1.27252     1.24993  0.00476336
          74     1.24756     1.24989   0.0046988
          75     1.22684     1.24959  0.00465857
          76     1.25495     1.24966  0.00459809
          77     1.24218     1.24956  0.00454028
          78     1.26007     1.24969  0.00448632
          79     1.26087     1.24984  0.00443436
          80     1.28554     1.25028  0.00442989
          81     1.26983     1.25052  0.00439002
          82      1.2778     1.25086  0.00436505
          83     1.26032     1.25097  0.00431562
          84     1.25084     1.25097  0.00426393
          85     1.26513     1.25114    0.004221
          86     1.30086     1.25171  0.00426113
          87     1.28979     1.25215  0.00426283
          88     1.27762     1.25244  0.00423643
          89     1.28015     1.25275  0.00421455
          90     1.27325     1.25298  0.00418149
          91     1.27631     1.25324  0.00415323
          92     1.30421     1.25379   0.0041913
          93     1.30115      1.2543  0.00421588
          94     1.25919     1.25435  0.00417152
          95     1.28127     1.25463  0.00414917
          96     1.23195      1.2544  0.00412103
          97     1.24472      1.2543  0.00408109
          98     1.22609     1.25401  0.00406221
          99     1.22484     1.25372  0.00404511
         100     1.23724     1.25355  0.00401203
