           1     1.19637     1.19637           0
           2     1.17357     1.18497   0.0171289
           3     1.16855      1.1795   0.0128532
           4     1.16505     1.17589   0.0105825
           5     1.16837     1.17438  0.00850545
           6     1.17667     1.17476  0.00696697
           7     1.19838     1.17814  0.00775923
           8     1.23142      1.1848   0.0120382
           9     1.21207     1.18783   0.0115491
          10     1.23862     1.19291   0.0128363
          11     1.22245     1.19559   0.0122875
          12     1.21338     1.19708   0.0114341
          13      1.2018     1.19744   0.0105318
          14     1.21437     1.19865  0.00991795
          15     1.21199     1.19954  0.00932881
          16     1.22375     1.20105  0.00901641
          17     1.19932     1.20095  0.00847082
          18     1.24478     1.20338  0.00878299
          19     1.23872     1.20524  0.00876462
          20     1.22671     1.20632   0.0084694
          21     1.20776     1.20639  0.00805663
          22     1.23452     1.20766  0.00791704
          23     1.23342     1.20878   0.0077484
          24     1.19304     1.20813  0.00748376
          25     1.19583     1.20764  0.00721609
          26     1.20572     1.20756   0.0069339
          27     1.21715     1.20792  0.00669334
          28     1.22267     1.20845  0.00649829
          29     1.20283     1.20825   0.0062769
          30     1.23681      1.2092  0.00623005
          31     1.21714     1.20946   0.0060381
          32     1.21706      1.2097   0.0058573
          33     1.20884     1.20967  0.00567716
          34     1.22704     1.21018   0.0055611
          35     1.22582     1.21063  0.00544151
          36     1.20741     1.21054  0.00528986
          37     1.23556     1.21122  0.00524403
          38     1.26217     1.21256   0.0054866
          39     1.24302     1.21334  0.00547172
          40     1.21529     1.21339  0.00533372
          41     1.19514     1.21294  0.00524443
          42     1.16082      1.2117  0.00544565
          43     1.16271     1.21056  0.00558516
          44     1.19566     1.21022  0.00548041
          45     1.21715     1.21038  0.00536223
          46     1.21867     1.21056  0.00525135
          47      1.2105     1.21056   0.0051384
          48     1.19609     1.21025  0.00505056
          49      1.2105     1.21026  0.00494642
          50     1.19208      1.2099  0.00487714
          51     1.20258     1.20975  0.00478538
          52     1.18831     1.20934  0.00473297
          53     1.19619     1.20909  0.00465768
          54     1.20201     1.20896  0.00457481
          55      1.2094     1.20897  0.00449088
          56     1.20531      1.2089  0.00441103
          57     1.19493     1.20866  0.00434848
          58     1.21014     1.20868  0.00427302
          59      1.2209     1.20889  0.00421138
          60     1.19129      1.2086  0.00416402
          61     1.18652     1.20824  0.00413117
          62     1.19251     1.20798  0.00408187
          63     1.17004     1.20738  0.00411701
          64     1.19022     1.20711   0.0040721
          65     1.23546     1.20755   0.0040623
          66      1.2211     1.20775  0.00401234
          67     1.23385     1.20814  0.00399538
          68     1.23025     1.20847  0.00396668
          69     1.23866     1.20891  0.00396412
          70     1.23535     1.20928  0.00394859
          71     1.22213     1.20946   0.0039023
          72     1.23555     1.20983   0.0038863
          73     1.23712      1.2102   0.0038737
          74     1.20554     1.21014  0.00382212
          75     1.22086     1.21028  0.00377697
          76       1.249     1.21079  0.00380452
          77     1.26365     1.21148  0.00389326
          78      1.2321     1.21174  0.00386335
          79     1.19425     1.21152  0.00382868
          80     1.18016     1.21113  0.00382608
          81     1.20243     1.21102    0.003782
          82     1.23482     1.21131  0.00376076
          83     1.22282     1.21145  0.00372097
          84     1.23698     1.21175  0.00370447
          85      1.1974     1.21158  0.00366942
          86     1.20517     1.21151  0.00362823
          87     1.19794     1.21135  0.00359389
          88     1.20138     1.21124  0.00355686
          89     1.18679     1.21097  0.00354064
          90     1.19863     1.21083  0.00350707
          91     1.16957     1.21037  0.00353432
          92      1.1868     1.21012  0.00351679
          93     1.20265     1.21004  0.00348087
          94     1.21979     1.21014  0.00344716
          95     1.22193     1.21027  0.00341577
          96     1.18787     1.21003  0.00339811
          97     1.21024     1.21004   0.0033629
          98     1.22277     1.21016  0.00333406
          99     1.19945     1.21006  0.00330425
         100     1.21206     1.21008  0.00327116
